# x1	x2
10.8639	-6.99939
10.8641	-6.9994
10.8644	-6.9994
10.8647	-6.9994
10.8649	-6.9994
10.8652	-6.99941
10.8655	-6.99941
10.8658	-6.99941
10.866	-6.99941
10.8663	-6.99941
10.8666	-6.99942
10.8668	-6.99942
10.8671	-6.99942
10.8674	-6.99942
10.8676	-6.99943
10.8679	-6.99943
10.8681	-6.99943
10.8684	-6.99943
10.8687	-6.99944
10.8689	-6.99944
10.8692	-6.99944
10.8695	-6.99944
10.8697	-6.99944
10.87	-6.99945
10.8702	-6.99945
10.8705	-6.99945
10.8708	-6.99945
10.871	-6.99946
10.8713	-6.99946
10.8715	-6.99946
10.8718	-6.99946
10.872	-6.99946
10.8723	-6.99947
10.8726	-6.99947
10.8728	-6.99947
10.8731	-6.99947
10.8733	-6.99947
10.8736	-6.99948
10.8738	-6.99948
10.8741	-6.99948
10.8743	-6.99948
10.8746	-6.99949
10.8748	-6.99949
10.8751	-6.99949
10.8753	-6.99949
10.8756	-6.99949
10.8758	-6.9995
10.8761	-6.9995
10.8763	-6.9995
10.8766	-6.9995
10.8768	-6.9995
10.8771	-6.99951
10.8773	-6.99951
10.8776	-6.99951
10.8778	-6.99951
10.8781	-6.99951
10.8783	-6.99952
10.8785	-6.99952
10.8788	-6.99952
10.879	-6.99952
10.8793	-6.99952
10.8795	-6.99953
10.8797	-6.99953
10.88	-6.99953
10.8802	-6.99953
10.8805	-6.99953
10.8807	-6.99953
10.8809	-6.99954
10.8812	-6.99954
10.8814	-6.99954
10.8817	-6.99954
10.8819	-6.99954
10.8821	-6.99955
10.8824	-6.99955
10.8826	-6.99955
10.8828	-6.99955
10.8831	-6.99955
10.8833	-6.99955
10.8835	-6.99956
10.8838	-6.99956
10.884	-6.99956
10.8842	-6.99956
10.8845	-6.99956
10.8847	-6.99957
10.8849	-6.99957
10.8852	-6.99957
10.8854	-6.99957
10.8856	-6.99957
10.8858	-6.99957
10.8861	-6.99958
10.8863	-6.99958
10.8865	-6.99958
10.8868	-6.99958
10.887	-6.99958
10.8872	-6.99958
10.8874	-6.99959
10.8877	-6.99959
10.8879	-6.99959
10.8881	-6.99959
10.8883	-6.99959
10.8886	-6.99959
10.8888	-6.9996
10.889	-6.9996
10.8892	-6.9996
10.8894	-6.9996
10.8897	-6.9996
10.8899	-6.9996
10.8901	-6.99961
10.8903	-6.99961
10.8905	-6.99961
10.8908	-6.99961
10.891	-6.99961
10.8912	-6.99961
10.8914	-6.99961
10.8916	-6.99962
10.8919	-6.99962
10.8921	-6.99962
10.8923	-6.99962
10.8925	-6.99962
10.8927	-6.99962
10.8929	-6.99963
10.8931	-6.99963
10.8934	-6.99963
10.8936	-6.99963
10.8938	-6.99963
10.894	-6.99963
10.8942	-6.99963
10.8944	-6.99964
10.8946	-6.99964
10.8948	-6.99964
10.8951	-6.99964
10.8953	-6.99964
10.8955	-6.99964
10.8957	-6.99964
10.8959	-6.99965
10.8961	-6.99965
10.8963	-6.99965
10.8965	-6.99965
10.8967	-6.99965
10.8969	-6.99965
10.8971	-6.99965
10.8973	-6.99966
10.8975	-6.99966
10.8977	-6.99966
10.898	-6.99966
10.8982	-6.99966
10.8984	-6.99966
10.8986	-6.99966
10.8988	-6.99966
10.899	-6.99967
10.8992	-6.99967
10.8994	-6.99967
10.8996	-6.99967
10.8998	-6.99967
10.9	-6.99967
10.9002	-6.99967
10.9004	-6.99968
10.9006	-6.99968
10.9008	-6.99968
10.901	-6.99968
10.9012	-6.99968
10.9014	-6.99968
10.9016	-6.99968
10.9018	-6.99968
10.902	-6.99969
10.9022	-6.99969
10.9024	-6.99969
10.9025	-6.99969
10.9027	-6.99969
10.9029	-6.99969
10.9031	-6.99969
10.9033	-6.99969
10.9035	-6.9997
10.9037	-6.9997
10.9039	-6.9997
10.9041	-6.9997
10.9043	-6.9997
10.9045	-6.9997
10.9047	-6.9997
10.9049	-6.9997
10.905	-6.99971
10.9052	-6.99971
10.9054	-6.99971
10.9056	-6.99971
10.9058	-6.99971
10.906	-6.99971
10.9062	-6.99971
10.9064	-6.99971
10.9066	-6.99971
10.9067	-6.99972
10.9069	-6.99972
10.9071	-6.99972
10.9073	-6.99972
10.9075	-6.99972
10.9077	-6.99972
10.9079	-6.99972
10.908	-6.99972
10.9082	-6.99972
10.9084	-6.99973
10.9086	-6.99973
10.9088	-6.99973
10.909	-6.99973
10.9091	-6.99973
10.9093	-6.99973
10.9095	-6.99973
10.9097	-6.99973
10.9099	-6.99973
10.91	-6.99974
10.9102	-6.99974
10.9104	-6.99974
10.9106	-6.99974
10.9108	-6.99974
10.9109	-6.99974
10.9111	-6.99974
10.9113	-6.99974
10.9115	-6.99974
10.9117	-6.99974
10.9118	-6.99975
10.912	-6.99975
10.9122	-6.99975
10.9124	-6.99975
10.9125	-6.99975
10.9127	-6.99975
10.9129	-6.99975
10.9131	-6.99975
10.9132	-6.99975
10.9134	-6.99975
10.9136	-6.99976
10.9137	-6.99976
10.9139	-6.99976
10.9141	-6.99976
10.9143	-6.99976
10.9144	-6.99976
10.9146	-6.99976
10.9148	-6.99976
10.9149	-6.99976
10.9151	-6.99976
10.9153	-6.99977
10.9155	-6.99977
10.9156	-6.99977
10.9158	-6.99977
10.916	-6.99977
10.9161	-6.99977
10.9163	-6.99977
10.9165	-6.99977
10.9166	-6.99977
10.9168	-6.99977
10.917	-6.99977
10.9171	-6.99978
10.9173	-6.99978
10.9175	-6.99978
10.9176	-6.99978
10.9178	-6.99978
10.918	-6.99978
10.9181	-6.99978
10.9183	-6.99978
10.9185	-6.99978
10.9186	-6.99978
10.9188	-6.99978
10.9189	-6.99979
10.9191	-6.99979
10.9193	-6.99979
10.9194	-6.99979
10.9196	-6.99979
10.9197	-6.99979
10.9199	-6.99979
10.9201	-6.99979
10.9202	-6.99979
10.9204	-6.99979
10.9205	-6.99979
10.9207	-6.99979
10.9209	-6.9998
10.921	-6.9998
10.9212	-6.9998
10.9213	-6.9998
10.9215	-6.9998
10.9217	-6.9998
10.9218	-6.9998
10.922	-6.9998
10.9221	-6.9998
10.9223	-6.9998
10.9224	-6.9998
10.9226	-6.9998
10.9227	-6.9998
10.9229	-6.99981
10.9231	-6.99981
10.9232	-6.99981
10.9234	-6.99981
10.9235	-6.99981
10.9237	-6.99981
10.9238	-6.99981
10.924	-6.99981
10.9241	-6.99981
10.9243	-6.99981
10.9244	-6.99981
10.9246	-6.99981
10.9247	-6.99981
10.9249	-6.99982
10.925	-6.99982
10.9252	-6.99982
10.9253	-6.99982
10.9255	-6.99982
10.9256	-6.99982
10.9258	-6.99982
10.9259	-6.99982
10.9261	-6.99982
10.9262	-6.99982
10.9264	-6.99982
10.9265	-6.99982
10.9267	-6.99982
10.9268	-6.99982
10.927	-6.99983
10.9271	-6.99983
10.9272	-6.99983
10.9274	-6.99983
10.9275	-6.99983
10.9277	-6.99983
10.9278	-6.99983
10.928	-6.99983
10.9281	-6.99983
10.9283	-6.99983
10.9284	-6.99983
10.9285	-6.99983
10.9287	-6.99983
10.9288	-6.99983
10.929	-6.99984
10.9291	-6.99984
10.9293	-6.99984
10.9294	-6.99984
10.9295	-6.99984
10.9297	-6.99984
10.9298	-6.99984
10.93	-6.99984
10.9301	-6.99984
10.9302	-6.99984
10.9304	-6.99984
10.9305	-6.99984
10.9307	-6.99984
10.9308	-6.99984
10.9309	-6.99984
10.9311	-6.99984
10.9312	-6.99985
10.9313	-6.99985
10.9315	-6.99985
10.9316	-6.99985
10.9318	-6.99985
10.9319	-6.99985
10.932	-6.99985
10.9322	-6.99985
10.9323	-6.99985
10.9324	-6.99985
10.9326	-6.99985
10.9327	-6.99985
10.9328	-6.99985
10.933	-6.99985
10.9331	-6.99985
10.9332	-6.99985
10.9334	-6.99985
10.9335	-6.99986
10.9336	-6.99986
10.9338	-6.99986
10.9339	-6.99986
10.934	-6.99986
10.9342	-6.99986
10.9343	-6.99986
10.9344	-6.99986
10.9346	-6.99986
10.9347	-6.99986
10.9348	-6.99986
10.935	-6.99986
10.9351	-6.99986
10.9352	-6.99986
10.9354	-6.99986
10.9355	-6.99986
10.9356	-6.99986
10.9357	-6.99987
10.9359	-6.99987
10.936	-6.99987
10.9361	-6.99987
10.9363	-6.99987
10.9364	-6.99987
10.9365	-6.99987
10.9366	-6.99987
10.9368	-6.99987
10.9369	-6.99987
10.937	-6.99987
10.9371	-6.99987
10.9373	-6.99987
10.9374	-6.99987
10.9375	-6.99987
10.9376	-6.99987
10.9378	-6.99987
10.9379	-6.99987
10.938	-6.99987
10.9381	-6.99987
10.9383	-6.99988
10.9384	-6.99988
10.9385	-6.99988
10.9386	-6.99988
10.9388	-6.99988
10.9389	-6.99988
10.939	-6.99988
10.9391	-6.99988
10.9392	-6.99988
10.9394	-6.99988
10.9395	-6.99988
10.9396	-6.99988
10.9397	-6.99988
10.9398	-6.99988
10.94	-6.99988
10.9401	-6.99988
10.9402	-6.99988
10.9403	-6.99988
10.9404	-6.99988
10.9406	-6.99988
10.9407	-6.99989
10.9408	-6.99989
10.9409	-6.99989
10.941	-6.99989
10.9412	-6.99989
10.9413	-6.99989
10.9414	-6.99989
10.9415	-6.99989
10.9416	-6.99989
10.9417	-6.99989
10.9419	-6.99989
10.942	-6.99989
10.9421	-6.99989
10.9422	-6.99989
10.9423	-6.99989
10.9424	-6.99989
10.9426	-6.99989
10.9427	-6.99989
10.9428	-6.99989
10.9429	-6.99989
10.943	-6.99989
10.9431	-6.99989
10.9432	-6.99989
10.9434	-6.9999
10.9435	-6.9999
10.9436	-6.9999
10.9437	-6.9999
10.9438	-6.9999
10.9439	-6.9999
10.944	-6.9999
10.9441	-6.9999
10.9443	-6.9999
10.9444	-6.9999
10.9445	-6.9999
10.9446	-6.9999
10.9447	-6.9999
10.9448	-6.9999
10.9449	-6.9999
10.945	-6.9999
10.9451	-6.9999
10.9452	-6.9999
10.9454	-6.9999
10.9455	-6.9999
10.9456	-6.9999
10.9457	-6.9999
10.9458	-6.9999
10.9459	-6.9999
10.946	-6.9999
10.9461	-6.99991
10.9462	-6.99991
10.9463	-6.99991
10.9464	-6.99991
10.9465	-6.99991
10.9467	-6.99991
10.9468	-6.99991
10.9469	-6.99991
10.947	-6.99991
10.9471	-6.99991
10.9472	-6.99991
10.9473	-6.99991
10.9474	-6.99991
10.9475	-6.99991
10.9476	-6.99991
10.9477	-6.99991
10.9478	-6.99991
10.9479	-6.99991
10.948	-6.99991
10.9481	-6.99991
10.9482	-6.99991
10.9483	-6.99991
10.9484	-6.99991
10.9485	-6.99991
10.9486	-6.99991
10.9487	-6.99991
10.9489	-6.99991
10.949	-6.99991
10.9491	-6.99992
10.9492	-6.99992
10.9493	-6.99992
10.9494	-6.99992
10.9495	-6.99992
10.9496	-6.99992
10.9497	-6.99992
10.9498	-6.99992
10.9499	-6.99992
10.95	-6.99992
10.9501	-6.99992
10.9502	-6.99992
10.9503	-6.99992
10.9504	-6.99992
10.9505	-6.99992
10.9506	-6.99992
10.9507	-6.99992
10.9508	-6.99992
10.9509	-6.99992
10.951	-6.99992
10.9511	-6.99992
10.9512	-6.99992
10.9513	-6.99992
10.9513	-6.99992
10.9514	-6.99992
10.9515	-6.99992
10.9516	-6.99992
10.9517	-6.99992
10.9518	-6.99992
10.9519	-6.99992
10.952	-6.99992
10.9521	-6.99993
10.9522	-6.99993
10.9523	-6.99993
10.9524	-6.99993
10.9525	-6.99993
10.9526	-6.99993
10.9527	-6.99993
10.9528	-6.99993
10.9529	-6.99993
10.953	-6.99993
10.9531	-6.99993
10.9532	-6.99993
10.9533	-6.99993
10.9534	-6.99993
10.9534	-6.99993
10.9535	-6.99993
10.9536	-6.99993
10.9537	-6.99993
10.9538	-6.99993
10.9539	-6.99993
10.954	-6.99993
10.9541	-6.99993
10.9542	-6.99993
10.9543	-6.99993
10.9544	-6.99993
10.9545	-6.99993
10.9545	-6.99993
10.9546	-6.99993
10.9547	-6.99993
10.9548	-6.99993
10.9549	-6.99993
10.955	-6.99993
10.9551	-6.99993
10.9552	-6.99993
10.9553	-6.99993
10.9554	-6.99993
10.9555	-6.99994
10.9555	-6.99994
10.9556	-6.99994
10.9557	-6.99994
10.9558	-6.99994
10.9559	-6.99994
10.956	-6.99994
10.9561	-6.99994
10.9562	-6.99994
10.9562	-6.99994
10.9563	-6.99994
10.9564	-6.99994
10.9565	-6.99994
10.9566	-6.99994
10.9567	-6.99994
10.9568	-6.99994
10.9569	-6.99994
10.9569	-6.99994
10.957	-6.99994
10.9571	-6.99994
10.9572	-6.99994
10.9573	-6.99994
10.9574	-6.99994
10.9575	-6.99994
10.9575	-6.99994
10.9576	-6.99994
10.9577	-6.99994
10.9578	-6.99994
10.9579	-6.99994
10.958	-6.99994
10.958	-6.99994
10.9581	-6.99994
10.9582	-6.99994
10.9583	-6.99994
10.9584	-6.99994
10.9585	-6.99994
10.9585	-6.99994
10.9586	-6.99994
10.9587	-6.99994
10.9588	-6.99994
10.9589	-6.99994
10.959	-6.99995
10.959	-6.99995
10.9591	-6.99995
10.9592	-6.99995
10.9593	-6.99995
10.9594	-6.99995
10.9595	-6.99995
10.9595	-6.99995
10.9596	-6.99995
10.9597	-6.99995
10.9598	-6.99995
10.9599	-6.99995
10.9599	-6.99995
10.96	-6.99995
10.9601	-6.99995
10.9602	-6.99995
10.9603	-6.99995
10.9603	-6.99995
10.9604	-6.99995
10.9605	-6.99995
10.9606	-6.99995
10.9607	-6.99995
10.9607	-6.99995
10.9608	-6.99995
10.9609	-6.99995
10.961	-6.99995
10.961	-6.99995
10.9611	-6.99995
10.9612	-6.99995
10.9613	-6.99995
10.9614	-6.99995
10.9614	-6.99995
10.9615	-6.99995
10.9616	-6.99995
10.9617	-6.99995
10.9617	-6.99995
10.9618	-6.99995
10.9619	-6.99995
10.962	-6.99995
10.962	-6.99995
10.9621	-6.99995
10.9622	-6.99995
10.9623	-6.99995
10.9623	-6.99995
10.9624	-6.99995
10.9625	-6.99995
10.9626	-6.99995
10.9626	-6.99995
10.9627	-6.99995
10.9628	-6.99995
10.9629	-6.99996
10.9629	-6.99996
10.963	-6.99996
10.9631	-6.99996
10.9632	-6.99996
10.9632	-6.99996
10.9633	-6.99996
10.9634	-6.99996
10.9635	-6.99996
10.9635	-6.99996
10.9636	-6.99996
10.9637	-6.99996
10.9638	-6.99996
10.9638	-6.99996
10.9639	-6.99996
10.964	-6.99996
10.964	-6.99996
10.9641	-6.99996
10.9642	-6.99996
10.9643	-6.99996
10.9643	-6.99996
10.9644	-6.99996
10.9645	-6.99996
10.9645	-6.99996
10.9646	-6.99996
10.9647	-6.99996
10.9648	-6.99996
10.9648	-6.99996
10.9649	-6.99996
10.965	-6.99996
10.965	-6.99996
10.9651	-6.99996
10.9652	-6.99996
10.9652	-6.99996
10.9653	-6.99996
10.9654	-6.99996
10.9655	-6.99996
10.9655	-6.99996
10.9656	-6.99996
10.9657	-6.99996
10.9657	-6.99996
10.9658	-6.99996
10.9659	-6.99996
10.9659	-6.99996
10.966	-6.99996
10.9661	-6.99996
10.9661	-6.99996
10.9662	-6.99996
10.9663	-6.99996
10.9663	-6.99996
10.9664	-6.99996
10.9665	-6.99996
10.9665	-6.99996
10.9666	-6.99996
10.9667	-6.99996
10.9667	-6.99996
10.9668	-6.99996
10.9669	-6.99996
10.9669	-6.99996
10.967	-6.99996
10.9671	-6.99996
10.9671	-6.99996
10.9672	-6.99996
10.9673	-6.99997
10.9673	-6.99997
10.9674	-6.99997
10.9675	-6.99997
10.9675	-6.99997
10.9676	-6.99997
10.9677	-6.99997
10.9677	-6.99997
10.9678	-6.99997
10.9679	-6.99997
10.9679	-6.99997
10.968	-6.99997
10.968	-6.99997
10.9681	-6.99997
10.9682	-6.99997
10.9682	-6.99997
10.9683	-6.99997
10.9684	-6.99997
10.9684	-6.99997
10.9685	-6.99997
10.9686	-6.99997
10.9686	-6.99997
10.9687	-6.99997
10.9687	-6.99997
10.9688	-6.99997
10.9689	-6.99997
10.9689	-6.99997
10.969	-6.99997
10.9691	-6.99997
10.9691	-6.99997
10.9692	-6.99997
10.9692	-6.99997
10.9693	-6.99997
10.9694	-6.99997
10.9694	-6.99997
10.9695	-6.99997
10.9695	-6.99997
10.9696	-6.99997
10.9697	-6.99997
10.9697	-6.99997
10.9698	-6.99997
10.9698	-6.99997
10.9699	-6.99997
10.97	-6.99997
10.97	-6.99997
10.9701	-6.99997
10.9701	-6.99997
10.9702	-6.99997
10.9703	-6.99997
10.9703	-6.99997
10.9704	-6.99997
10.9704	-6.99997
10.9705	-6.99997
10.9706	-6.99997
10.9706	-6.99997
10.9707	-6.99997
10.9707	-6.99997
10.9708	-6.99997
10.9709	-6.99997
10.9709	-6.99997
10.971	-6.99997
10.971	-6.99997
10.9711	-6.99997
10.9711	-6.99997
10.9712	-6.99997
10.9713	-6.99997
10.9713	-6.99997
10.9714	-6.99997
10.9714	-6.99997
10.9715	-6.99997
10.9716	-6.99997
10.9716	-6.99997
10.9717	-6.99997
10.9717	-6.99997
10.9718	-6.99997
10.9718	-6.99997
10.9719	-6.99997
10.9719	-6.99997
10.972	-6.99997
10.9721	-6.99997
10.9721	-6.99997
10.9722	-6.99997
10.9722	-6.99997
10.9723	-6.99997
10.9723	-6.99998
10.9724	-6.99998
10.9724	-6.99998
10.9725	-6.99998
10.9726	-6.99998
10.9726	-6.99998
10.9727	-6.99998
10.9727	-6.99998
10.9728	-6.99998
10.9728	-6.99998
10.9729	-6.99998
10.9729	-6.99998
10.973	-6.99998
10.973	-6.99998
10.9731	-6.99998
10.9732	-6.99998
10.9732	-6.99998
10.9733	-6.99998
10.9733	-6.99998
10.9734	-6.99998
10.9734	-6.99998
10.9735	-6.99998
10.9735	-6.99998
10.9736	-6.99998
10.9736	-6.99998
10.9737	-6.99998
10.9737	-6.99998
10.9738	-6.99998
10.9738	-6.99998
10.9739	-6.99998
10.9739	-6.99998
10.974	-6.99998
10.9741	-6.99998
10.9741	-6.99998
10.9742	-6.99998
10.9742	-6.99998
10.9743	-6.99998
10.9743	-6.99998
10.9744	-6.99998
10.9744	-6.99998
10.9745	-6.99998
10.9745	-6.99998
10.9746	-6.99998
10.9746	-6.99998
10.9747	-6.99998
10.9747	-6.99998
10.9748	-6.99998
10.9748	-6.99998
10.9749	-6.99998
10.9749	-6.99998
10.975	-6.99998
10.975	-6.99998
10.9751	-6.99998
10.9751	-6.99998
10.9752	-6.99998
10.9752	-6.99998
10.9753	-6.99998
10.9753	-6.99998
10.9754	-6.99998
10.9754	-6.99998
10.9755	-6.99998
10.9755	-6.99998
10.9756	-6.99998
10.9756	-6.99998
10.9757	-6.99998
10.9757	-6.99998
10.9758	-6.99998
10.9758	-6.99998
10.9759	-6.99998
10.9759	-6.99998
10.976	-6.99998
10.976	-6.99998
10.976	-6.99998
10.9761	-6.99998
10.9761	-6.99998
10.9762	-6.99998
10.9762	-6.99998
10.9763	-6.99998
10.9763	-6.99998
10.9764	-6.99998
10.9764	-6.99998
10.9765	-6.99998
10.9765	-6.99998
10.9766	-6.99998
10.9766	-6.99998
10.9767	-6.99998
10.9767	-6.99998
10.9768	-6.99998
10.9768	-6.99998
10.9769	-6.99998
10.9769	-6.99998
10.9769	-6.99998
10.977	-6.99998
10.977	-6.99998
10.9771	-6.99998
10.9771	-6.99998
10.9772	-6.99998
10.9772	-6.99998
10.9773	-6.99998
10.9773	-6.99998
10.9774	-6.99998
10.9774	-6.99998
10.9774	-6.99998
10.9775	-6.99998
10.9775	-6.99998
10.9776	-6.99998
10.9776	-6.99998
10.9777	-6.99998
10.9777	-6.99998
10.9778	-6.99998
10.9778	-6.99998
10.9778	-6.99998
10.9779	-6.99998
10.9779	-6.99998
10.978	-6.99998
10.978	-6.99998
10.9781	-6.99998
10.9781	-6.99998
10.9782	-6.99998
10.9782	-6.99998
10.9782	-6.99998
10.9783	-6.99998
10.9783	-6.99998
10.9784	-6.99998
10.9784	-6.99998
10.9785	-6.99998
10.9785	-6.99998
10.9785	-6.99998
10.9786	-6.99999
10.9786	-6.99999
10.9787	-6.99999
10.9787	-6.99999
10.9788	-6.99999
10.9788	-6.99999
10.9788	-6.99999
10.9789	-6.99999
10.9789	-6.99999
10.979	-6.99999
10.979	-6.99999
10.9791	-6.99999
10.9791	-6.99999
10.9791	-6.99999
10.9792	-6.99999
10.9792	-6.99999
10.9793	-6.99999
10.9793	-6.99999
10.9793	-6.99999
10.9794	-6.99999
10.9794	-6.99999
10.9795	-6.99999
10.9795	-6.99999
10.9796	-6.99999
10.9796	-6.99999
10.9796	-6.99999
10.9797	-6.99999
10.9797	-6.99999
10.9798	-6.99999
10.9798	-6.99999
10.9798	-6.99999
10.9799	-6.99999
10.9799	-6.99999
10.98	-6.99999
10.98	-6.99999
10.98	-6.99999
10.9801	-6.99999
10.9801	-6.99999
10.9802	-6.99999
10.9802	-6.99999
10.9802	-6.99999
10.9803	-6.99999
10.9803	-6.99999
10.9804	-6.99999
10.9804	-6.99999
10.9804	-6.99999
10.9805	-6.99999
10.9805	-6.99999
10.9806	-6.99999
10.9806	-6.99999
10.9806	-6.99999
10.9807	-6.99999
10.9807	-6.99999
10.9807	-6.99999
10.9808	-6.99999
10.9808	-6.99999
10.9809	-6.99999
10.9809	-6.99999
10.9809	-6.99999
10.981	-6.99999
10.981	-6.99999
10.9811	-6.99999
10.9811	-6.99999
10.9811	-6.99999
10.9812	-6.99999
10.9812	-6.99999
10.9812	-6.99999
10.9813	-6.99999
10.9813	-6.99999
10.9814	-6.99999
10.9814	-6.99999
10.9814	-6.99999
10.9815	-6.99999
10.9815	-6.99999
10.9815	-6.99999
10.9816	-6.99999
10.9816	-6.99999
10.9816	-6.99999
10.9817	-6.99999
10.9817	-6.99999
10.9818	-6.99999
10.9818	-6.99999
10.9818	-6.99999
10.9819	-6.99999
10.9819	-6.99999
10.9819	-6.99999
10.982	-6.99999
10.982	-6.99999
10.982	-6.99999
10.9821	-6.99999
10.9821	-6.99999
10.9822	-6.99999
10.9822	-6.99999
10.9822	-6.99999
10.9823	-6.99999
10.9823	-6.99999
10.9823	-6.99999
10.9824	-6.99999
10.9824	-6.99999
10.9824	-6.99999
10.9825	-6.99999
10.9825	-6.99999
10.9825	-6.99999
10.9826	-6.99999
10.9826	-6.99999
10.9826	-6.99999
10.9827	-6.99999
10.9827	-6.99999
10.9828	-6.99999
10.9828	-6.99999
10.9828	-6.99999
10.9829	-6.99999
10.9829	-6.99999
10.9829	-6.99999
10.983	-6.99999
10.983	-6.99999
10.983	-6.99999
10.9831	-6.99999
10.9831	-6.99999
10.9831	-6.99999
10.9832	-6.99999
10.9832	-6.99999
10.9832	-6.99999
10.9833	-6.99999
10.9833	-6.99999
10.9833	-6.99999
10.9834	-6.99999
10.9834	-6.99999
10.9834	-6.99999
10.9835	-6.99999
10.9835	-6.99999
10.9835	-6.99999
10.9836	-6.99999
10.9836	-6.99999
10.9836	-6.99999
10.9837	-6.99999
10.9837	-6.99999
10.9837	-6.99999
10.9838	-6.99999
10.9838	-6.99999
10.9838	-6.99999
10.9839	-6.99999
10.9839	-6.99999
10.9839	-6.99999
10.984	-6.99999
10.984	-6.99999
10.984	-6.99999
10.984	-6.99999
10.9841	-6.99999
10.9841	-6.99999
10.9841	-6.99999
10.9842	-6.99999
10.9842	-6.99999
10.9842	-6.99999
10.9843	-6.99999
10.9843	-6.99999
10.9843	-6.99999
10.9844	-6.99999
10.9844	-6.99999
10.9844	-6.99999
10.9845	-6.99999
10.9845	-6.99999
10.9845	-6.99999
10.9846	-6.99999
10.9846	-6.99999
10.9846	-6.99999
10.9846	-6.99999
10.9847	-6.99999
10.9847	-6.99999
10.9847	-6.99999
10.9848	-6.99999
10.9848	-6.99999
10.9848	-6.99999
10.9849	-6.99999
10.9849	-6.99999
10.9849	-6.99999
10.9849	-6.99999
10.985	-6.99999
10.985	-6.99999
10.985	-6.99999
10.9851	-6.99999
10.9851	-6.99999
10.9851	-6.99999
10.9852	-6.99999
10.9852	-6.99999
10.9852	-6.99999
10.9852	-6.99999
10.9853	-6.99999
10.9853	-6.99999
10.9853	-6.99999
10.9854	-6.99999
10.9854	-6.99999
10.9854	-6.99999
10.9855	-6.99999
10.9855	-6.99999
10.9855	-6.99999
10.9855	-6.99999
10.9856	-6.99999
10.9856	-6.99999
10.9856	-6.99999
10.9857	-6.99999
10.9857	-6.99999
10.9857	-6.99999
10.9857	-6.99999
10.9858	-6.99999
10.9858	-6.99999
10.9858	-6.99999
10.9859	-6.99999
10.9859	-6.99999
10.9859	-6.99999
10.9859	-6.99999
10.986	-6.99999
10.986	-6.99999
10.986	-6.99999
10.9861	-6.99999
10.9861	-6.99999
10.9861	-6.99999
10.9861	-6.99999
10.9862	-6.99999
10.9862	-6.99999
10.9862	-6.99999
10.9862	-6.99999
10.9863	-6.99999
10.9863	-6.99999
10.9863	-6.99999
10.9864	-6.99999
10.9864	-6.99999
10.9864	-6.99999
10.9864	-6.99999
10.9865	-6.99999
10.9865	-6.99999
10.9865	-6.99999
10.9865	-6.99999
10.9866	-6.99999
10.9866	-6.99999
10.9866	-6.99999
10.9867	-6.99999
10.9867	-6.99999
10.9867	-6.99999
10.9867	-6.99999
10.9868	-6.99999
10.9868	-6.99999
10.9868	-6.99999
10.9868	-6.99999
10.9869	-6.99999
10.9869	-6.99999
10.9869	-6.99999
10.9869	-6.99999
10.987	-6.99999
10.987	-6.99999
10.987	-6.99999
10.987	-6.99999
10.9871	-6.99999
10.9871	-6.99999
10.9871	-6.99999
10.9871	-6.99999
10.9872	-6.99999
10.9872	-6.99999
10.9872	-6.99999
10.9873	-6.99999
10.9873	-6.99999
10.9873	-6.99999
10.9873	-6.99999
10.9874	-6.99999
10.9874	-6.99999
10.9874	-6.99999
10.9874	-6.99999
10.9875	-6.99999
10.9875	-6.99999
10.9875	-6.99999
10.9875	-6.99999
10.9876	-6.99999
10.9876	-6.99999
10.9876	-6.99999
10.9876	-7
10.9877	-7
10.9877	-7
10.9877	-7
10.9877	-7
10.9878	-7
10.9878	-7
10.9878	-7
10.9878	-7
10.9879	-7
10.9879	-7
10.9879	-7
10.9879	-7
10.9879	-7
10.988	-7
10.988	-7
10.988	-7
10.988	-7
10.9881	-7
10.9881	-7
10.9881	-7
10.9881	-7
10.9882	-7
10.9882	-7
10.9882	-7
10.9882	-7
10.9883	-7
10.9883	-7
10.9883	-7
10.9883	-7
10.9884	-7
10.9884	-7
10.9884	-7
10.9884	-7
10.9884	-7
10.9885	-7
10.9885	-7
10.9885	-7
10.9885	-7
10.9886	-7
10.9886	-7
10.9886	-7
10.9886	-7
10.9886	-7
10.9887	-7
10.9887	-7
10.9887	-7
10.9887	-7
10.9888	-7
10.9888	-7
10.9888	-7
10.9888	-7
10.9889	-7
10.9889	-7
10.9889	-7
10.9889	-7
10.9889	-7
10.989	-7
10.989	-7
10.989	-7
10.989	-7
10.9891	-7
10.9891	-7
10.9891	-7
10.9891	-7
10.9891	-7
10.9892	-7
10.9892	-7
10.9892	-7
10.9892	-7
10.9892	-7
10.9893	-7
10.9893	-7
10.9893	-7
10.9893	-7
10.9894	-7
10.9894	-7
10.9894	-7
10.9894	-7
10.9894	-7
10.9895	-7
10.9895	-7
10.9895	-7
10.9895	-7
10.9895	-7
10.9896	-7
10.9896	-7
10.9896	-7
10.9896	-7
10.9896	-7
10.9897	-7
10.9897	-7
10.9897	-7
10.9897	-7
10.9898	-7
10.9898	-7
10.9898	-7
10.9898	-7
10.9898	-7
10.9899	-7
10.9899	-7
10.9899	-7
10.9899	-7
10.9899	-7
10.99	-7
10.99	-7
10.99	-7
10.99	-7
10.99	-7
10.9901	-7
10.9901	-7
10.9901	-7
10.9901	-7
10.9901	-7
10.9902	-7
10.9902	-7
10.9902	-7
10.9902	-7
